fdc_id,brand_owner,gtin_upc,ingredients,serving_size,serving_size_unit,household_serving_fulltext,branded_food_category,data_source,modified_date,available_date,market_country,discontinued_date
448293,"Hans Kissle Co., Inc.",36217258545,"potatoes, water, heavy cream, butter (cream, salt), margarine (canola and/or soybean oil, partially hydrogenated soybean oil, water, salt, vegetable mono and diglycerides, lecithin, sodium benzoate [preservative], citric acid, artificial butter flavor, beta carotene [color], vitamin a palmitate), powdered milk (whole milk powder, nonfat dry milk solids, non dairy creamer, partially hydrogenated soybean oil and lactose), salt, food starch-modified, potassium sorbate and sodium benzoate (preservatives), titanium dioxide, spice, citric acid and ascorbic acid (antioxidants).",125,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Fri Jul 14 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
448614,Hannaford Bros. Co.,41268205455,"potatoes, water, heavy cream [contains milk], modified food starch, cheddar cheese (pasteurized milk, cheese culture, salt, enzymes, annatto, potato starch, powdered cellulose), uncured bacon (pork, water, brown sugar, sea salt, sodium lactate [from a corn source for flavoring]), butter (cream [cow's milk], water, salt), salt, potassium sorbate, nisin, white pepper, phophoric acid.",140,g,140 grm,"Entrees, Sides & Small Meals",LI,Fri Jul 14 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
448699,"Publix Super Markets, Inc.",41415198807,"potatoes, half and half, whole milk, butter (cream, salt), salt. contains less than 1/2% of disodium pyrophosphate (added to maintain color), potassium sorbate and sodium bisulfite (added to maintain freshness).",124,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Fri Jul 14 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
448847,Raley's,46567681832,"potatoes, water, pasteurized process cheese spread (cheddar and colby cheese [pasteurized milk, cheese culture, salt, enzymes], water, whey, sodium phosphate, whey protein concentrate, skim milk, milkfat, salt, carrageenan, cellulose gum), light cream, sour cream (cultured cream, nonfat milk, rennet), butter (cream, salt), contains 2% or less of: bacon (pork, water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite), natural cheese flavor (maltodextrin, whey solids, natural cheese flavor, salt, yeast extract), garlic, chicken fat, chicken base (chicken meat including chicken juices, salt, hydrolyzed soy and corn protein, sugar, flavoring, potato flour, autolyzed yeast extract, carrot powder, turmeric), modified cornstarch, parsley, salt, spice and nisin preparation.",113,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Fri Jul 14 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
449167,"Reser's Fine Foods, Inc.",71117021240,"potatoes, whole milk, butter (sweet cream, salt), cheddar cheese (pasteurized milk, cheese cultures, salt, enzymes, annatto colo, natamycin [a natural mold inhibitor]), sour cream (cream, milk, modified food starch, sodium phosphate, guar gum, carrageenan, calcium sulfate, locust bean gum, culture), bacon bits (cured with water, salt, sugar, sodium erythrobate, sodium nitrite, smoke flavor), onion, salt, roasted garlic base (roasted garlic, salt, maltodextrin [from corn], natural flavors, corn starch, canola oil, sesame oil), potassium sorbate to protect flavor, spice, disodium pyrophosphate to maintain color, chives.",124,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Fri Jul 14 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
449171,"Reser's Fine Foods, Inc.",71117025057,"yukon gold potatoes, whole milk, butter (sweet cream, salt), margarine (liquid and hydrogenated soybean oil, water, salt, contains less than 2% of vegetable mono and diglycerides, soy lecithin, citric acid, natural and artificial flavor, vitamin a palmitate added), sea salt, black pepper, potassium sorbate to protect flavor, mono-and diglycerides, ascorbic acid, citric acid.",124,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Sun Sep 23 00:00:00 EDT 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
449172,"Reser's Fine Foods, Inc.",71117143065,"potatoes, whole milk, butter (sweet cream, salt), hatch green chiles, salt, potassium sorbate to protect flavor, onion powder.",124,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Fri Jul 14 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
449174,"Reser's Fine Foods, Inc.",71117614763,"yukon gold potatoes, whole milk, butter (sweet cream, salt), margarine (liquid and hydrogenated soybean oil, water, water, salt, contains less than 2% of vegetable mono and diglycerides , soy lecithin, citric acid, natural and artificial flavor, vitamin a palmitate added), sea salt, black pepper, potassium sorbate to protect flavor, distilled mono - and diglycerides, ascorbic acid, citric acid.",124,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Fri Jul 14 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
449240,The Moran Group Incorporated,51933346529,"enriched macaroni product (wheat flour, durum flour, niacin, ferrous sulfate, thiamine mononitrate, riboflavin, folic acid), cheese sauce mix (whey, maltodextrin, palm oil, cheddar cheese [pasteurized milk, cheese cultures, salt, enzymes], natural flavors, salt, disodium phosphate, sodium caseinate, yeast extract, soybean oil, yellow 6 lake, yellow 5 lake, yellow 5, yellow 6, silicon dioxide), powder (food starch modified, salt, acetylated monoglycerides, maltodextrin, silicon dioxide).",58,g,1 pkg,"Entrees, Sides & Small Meals",LI,Wed Nov 01 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
449523,Mrs Grissoms Salads Inc.,75446040019,"potatoes, whole milk, butter (sweet cream, salt), margarine (liquid and hydrogenated soybean oil, water, salt, contains less than 2% of vegetable mono and diglycerides, soy lecithin, citric acid, natural and artificial flavor, vitamin a palmitate added), salt, water, potassium sorbate to protect flavor, titanium dioxide (color), disodium pyrophosphate to maintain color, spice.",124,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Fri Jul 14 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
449554,"Hy-Vee, Inc.",75450167702,"potatoes, cheddar cheese (pasteurized milk, cheese culture, salt, enzymes, annatto [color], potato starch and powdered cellulose [to prevent caking], natamycin [preservative]), sour cream (milk, cream, nonfat dry milk, food starch-modified, sodium phosphate, guar gum, carrageenan, sodium citrate, locust bean gum, culture, natamycin [preservative]), cheddar cheese (pasteurized milk, cheese culture, salt, enzymes, annatto [color], powdered cellulose [to prevent caking]), liquid shortening (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt, soybean lecithin, natural and artificial butter flavor, tbhq, citric acid, beta carotene [color], vitamin a palmitate), chives, food starch-modified, water, french onion seasoning (dehydrated onion, salt, dextrose, sugar, hydrolyzed soy and corn protein, natural flavor [torula yeast], parsley, garlic powder), salt, potassium sorbate (preservative), sodium benzoate (preservative), titanium dioxide.",142,g,0.67 cup,"Entrees, Sides & Small Meals",LI,Tue Dec 04 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
449555,"Hy-Vee, Inc.",75450167719,"potatoes, cheddar cheese (pasteurized milk, cheese culture, salt, enzymes, annatto [color], potato starch and powdered cellulose [to prevent caking], natamycin [preservative]), sour cream (milk, cream, nonfat dry milk, food starch-modified, sodium phosphate, guar gum, carrageenan, sodium citrate, locust bean gum, culture, natamycin [preservative]), liquid shortening (high oleic canola oil, soybean oil, hydrogenated soybean oil, salt, soybean lecithin, natural and artificial butter flavor, tbhq, citric acid, beta carotene [color], vitamin a palmitate), bacon (cured with water, salt, sugar, sodium erythorbate, sodium nitrite. may also contain dextrose, flavoring, honey, potassium chloride, potassium lactate, smoke flavoring, sodium diacetate, sodium phosphate), food starch-modified, water, french onion seasoning (dehydrated onion, salt, dextrose, sugar, hydrolyzed soy and corn protein, natural flavor [torula yeast], parsley, garlic powder), salt, potassium sorbate (preservative), sodium benzoate (preservative), titanium dioxide.",142,g,0.66 cup,"Entrees, Sides & Small Meals",LI,Fri Oct 05 00:00:00 EDT 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
449580,Bob Evans Farms Inc,75900003338,"sweet potatoes, milk, water, brown sugar, contains less than 2% of butter (sweet cream, salt), sugar, spices, potassium sorbate (to protect flavor), fd&c red #40, soybean oil.",124,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Sat Feb 03 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
449637,"Wegmans Food Markets, Inc.",77890370469,"sweet potatoes, whole milk, brown sugar, butter (sweet cream, salt), salt, spices, nisin preparation.",122,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Sun Sep 23 00:00:00 EDT 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
449638,"Wegmans Food Markets, Inc.",77890370476,"potatoes, milk, butter (sweet cream, salt), salt, nisin preparation.",124,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Fri May 04 00:00:00 EDT 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
449701,BLOUNT FINE FOODS,77958217200,"potatoes, water, pasteurized processed cheese spread (cheddar and colby cheese [pasteurized milk, cheese culture, salt, enzymes], water, whey, sodium phosphate, whey protein concentrate, skim milk, milkfat, salt, carrageenan, cellulose gum), light cream, sour cream (cultured cream, nonfat milk, rennet), butter (cream, salt), contains 2% or less of: bacon (pork, water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite), modified food starch, natural cheddar cheese flavor (maltodextrin, whey solids, natural cheese flavor, salt, yeast extract), garlic, chicken fat, chicken base (chicken meat including chicken juices, salt, hydrolyzed soy and corn protein, sugar, flavoring, potato flour, autolyzed yeast extract, carrot powder, turmeric), parsley, salt, spice and nisin preparation.",113,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Fri Jul 14 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
449860,Glencourt Inc.,79893065090,"yukon gold potatoes (potatoes, citric acid), water, cream, salted butter (cream, salt), cornstarch, sea salt, black pepper.",160,g,0.67 cup,"Entrees, Sides & Small Meals",LI,Sat Feb 17 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
449899,Glencourt Inc.,79893981024,"yukon gold potatoes (potatoes, citric acid), water, cream (milk), salted butter (cream [milk], salt), cornstarch, sea salt, black pepper.",160,g,0.67 cup,"Entrees, Sides & Small Meals",LI,Fri Jul 14 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
449914,HANDMADE REAL FOODS,82964500819,"mashed potatoes (potatoes, salt, disodium dihydrogen pyrophosphate [maintains color], sodium benzoate [maintains freshness], dextrose), water, cream, salted butter (cream, salt), corn starch, sea salt, black pepper.",160,g,0.67 cup,"Entrees, Sides & Small Meals",LI,Fri Jul 14 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
449915,HANDMADE REAL FOODS,82964500826,"sweet potatoes (sweet potatoes, water, sugar), brown sugar, pineapple in juice (pineapple, pineapple juice), salted butter (cream, salt), liquid oil spread (soybean oil, hydrogenated soybean oil, water, salt, soy lecithin), enriched unbleached flour (unbleached hard wheat flour, malted barley flour, niacin, reduced iron,thiamin mononitrate, riboflavin, folic acid), modified corn starch, salt, cinnamon.",160,g,0.67 cup,"Entrees, Sides & Small Meals",LI,Sat Mar 03 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
449929,Target Stores,85239023303,"russet potatoes, cream (pasteurized grade a heavy cream, carrageenan), unsalted butter (cream, natural flavor), water, garlic, kosher salt, dehydrated vinegar, garlic powder, white pepper, xanthan gum, natural flavor, potassium sorbate and sodium benzoate (preservatives).",140,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Sat Feb 17 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
450468,Pineland Farms Potato Company Inc.,6.43174E+11,"potatoes, whole milk, water, butter, salt, cultured dextrose.",140,g,0.66 cup,"Entrees, Sides & Small Meals",LI,Sat Jan 20 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
450716,"Ahold Usa, Inc.",6.88267E+11,"potatoes, milk, butter (sweet cream, salt), margarine (liquid and hydrogenated soybean oil, water, salt, contains less than 2% of: vegetable mono- and diglycerides, soy lecithin, citric acid, natural and artificial flavor, vitamin a palmitate), salt, potassium sorbate (to protect flavor), mono- and diglycerides. spice, ascorbic acid, citric acid",120,g,0.5 cup,"Entrees, Sides & Small Meals",LI,Mon Mar 05 00:00:00 EST 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
450735,"Ahold Usa, Inc.",6.88267E+11,"loaded mashed potatoes (mashed potatoes [potatoes, skim milk, butter, whole milk, natural flavor, salt, disodium dihydrogen pyrophosphate {added to maintain color}, potassium sorbate {added to maintain freshness}, spice], mild cheddar cheese [cheddar cheese {pasteurized milk, cheese culture, salt, enzymes, annatto (vegetable color)}, potato starch and powdered cellulose {to prevent caking}, natamycin {a natural mold inhibitor}], bacon bits [bacon cured with: water, salt, sugar, sodium erythorbate and/or sodium ascorbate {preservative}, sodium nitrite {preservative}, may contain natural smoke flavoring, sodium phosphate {preservative}], sour cream [grade a cultured cream]), mild cheddar cheese (cheddar cheese [pasteurized milk, cheese culture, salt, enzymes, annatto {vegetable color}], potato starch and powdered cellulose [to prevent caking], natamycin [a natural mold inhibitor]).",140,g,1 cup,"Entrees, Sides & Small Meals",LI,Fri Jul 14 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
450739,"Ahold Usa, Inc.",6.88267E+11,"mashed potatoes (potatoes, skim milk, butter, whole milk, natural flavor, salt, disodium dihydrogen pyrophosphate [added to maintain color], potassium sorbate [added to maintain freshness]. spice), garlic, chive and garlic butter (butter [cream and salt], chive, canola & olive oil blend, garlic, sea salt, black pepper), chives",140,g,1 cup,"Entrees, Sides & Small Meals",LI,Fri Jul 14 00:00:00 EDT 2017,Mon Apr 01 00:00:00 EDT 2019,United States,
450899,"Ukrop's Homestyle Foods, LLC",7.22515E+11,"potatoes, milk, butter, salt, pepper",140,g,0.66 cup,"Entrees, Sides & Small Meals",LI,Sun Sep 23 00:00:00 EDT 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
450914,International Delicacies Inc.,7.28119E+11,corn flour,65,g,0.33 cup,"Entrees, Sides & Small Meals",LI,Sun Sep 23 00:00:00 EDT 2018,Mon Apr 01 00:00:00 EDT 2019,United States,
